Namespace(Lambda_KL=0.1, Lambda_ST=0.1, Lambda_global=1000, all_use='no', aux_iter=16, batch_size=128, beta=0.5, checkpoint_dir='checkpoint', cuda=True, entropy_thr=0.7, epoch_decay=100, epr=1, init_tgt_port=0.2, load_checkpoint=None, lr=0.0005, max_epoch=500, max_mu=1, max_tgt_port=0.5, mu=1.1000000000000001e-05, n_samples=10, nclasses=10, ndomain=5, net='conv3_fc2', nfeat=2048, no_cuda=False, num_rounds=20, optimizer='adam', pho=1.1, ratio=0.3, record_folder='record', save_epoch=20, save_model=True, seed=1, sigma=0.05, target='mnistm', tgt_port_step=0.05, use_target=True)

  Train Epoch:   0 [  1/195.3125 (0.01%)]	Loss_cls_domain: 9.20876	Loss_cls_source: 9.20661	Loss_cls_target: 0.00000	Loss_local: 0.00034	Loss_ALM: 0.00198	 mu: 0.00001
  Train Epoch:  17 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03522	Loss_cls_source: 0.28795	Loss_cls_target: 0.00788	Loss_local: 0.00001	Loss_ALM: 179.09509	 mu: 1.00000
  Train Epoch:  17 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03569	Loss_cls_source: 0.39059	Loss_cls_target: 0.00810	Loss_local: 0.00002	Loss_ALM: 179.25974	 mu: 1.00000
  Train Epoch:  17 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03450	Loss_cls_source: 0.17950	Loss_cls_target: 0.00838	Loss_local: 0.00001	Loss_ALM: 178.95757	 mu: 1.00000
  Train Epoch:  17 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.03608	Loss_cls_source: 0.34060	Loss_cls_target: 0.00914	Loss_local: 0.00002	Loss_ALM: 179.28029	 mu: 1.00000
  Train Epoch:  17 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.03559	Loss_cls_source: 0.31121	Loss_cls_target: 0.00912	Loss_local: 0.00001	Loss_ALM: 179.22467	 mu: 1.00000
  Train Epoch:  17 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.03433	Loss_cls_source: 0.16556	Loss_cls_target: 0.00807	Loss_local: 0.00001	Loss_ALM: 178.81006	 mu: 1.00000
  Train Epoch:  17 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.03654	Loss_cls_source: 0.40891	Loss_cls_target: 0.00832	Loss_local: 0.00002	Loss_ALM: 179.45963	 mu: 1.00000
  Train Epoch:  17 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.03784	Loss_cls_source: 0.44073	Loss_cls_target: 0.00898	Loss_local: 0.00002	Loss_ALM: 179.94650	 mu: 1.00000
  Train Epoch:  17 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.03727	Loss_cls_source: 0.51099	Loss_cls_target: 0.00804	Loss_local: 0.00002	Loss_ALM: 179.62372	 mu: 1.00000
  Train Epoch:  17 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.03579	Loss_cls_source: 0.32803	Loss_cls_target: 0.00869	Loss_local: 0.00002	Loss_ALM: 179.20688	 mu: 1.00000
  Train Epoch:  17 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.03563	Loss_cls_source: 0.21448	Loss_cls_target: 0.00939	Loss_local: 0.00001	Loss_ALM: 179.33165	 mu: 1.00000
  Train Epoch:  17 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.03534	Loss_cls_source: 0.23926	Loss_cls_target: 0.01001	Loss_local: 0.00001	Loss_ALM: 179.26465	 mu: 1.00000
  Train Epoch:  18 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.03661	Loss_cls_source: 0.47472	Loss_cls_target: 0.00884	Loss_local: 0.00002	Loss_ALM: 179.57382	 mu: 1.00000
  Train Epoch:  18 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.03525	Loss_cls_source: 0.23748	Loss_cls_target: 0.00860	Loss_local: 0.00001	Loss_ALM: 179.06097	 mu: 1.00000
  Train Epoch:  18 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.03662	Loss_cls_source: 0.36966	Loss_cls_target: 0.00845	Loss_local: 0.00002	Loss_ALM: 179.52122	 mu: 1.00000
  Train Epoch:  18 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.03445	Loss_cls_source: 0.17283	Loss_cls_target: 0.00985	Loss_local: 0.00001	Loss_ALM: 179.02293	 mu: 1.00000
  Train Epoch:  18 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.03538	Loss_cls_source: 0.24813	Loss_cls_target: 0.00746	Loss_local: 0.00001	Loss_ALM: 179.27296	 mu: 1.00000
  Train Epoch:  18 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.03597	Loss_cls_source: 0.43516	Loss_cls_target: 0.00856	Loss_local: 0.00002	Loss_ALM: 179.38379	 mu: 1.00000
  Train Epoch:  18 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.03828	Loss_cls_source: 0.59410	Loss_cls_target: 0.00902	Loss_local: 0.00002	Loss_ALM: 179.99626	 mu: 1.00000
  Train Epoch:  18 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.03631	Loss_cls_source: 0.33639	Loss_cls_target: 0.00794	Loss_local: 0.00002	Loss_ALM: 179.55682	 mu: 1.00000
  Train Epoch:  18 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.03566	Loss_cls_source: 0.32177	Loss_cls_target: 0.00881	Loss_local: 0.00001	Loss_ALM: 179.36996	 mu: 1.00000
  Train Epoch:  18 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.03585	Loss_cls_source: 0.33924	Loss_cls_target: 0.00827	Loss_local: 0.00001	Loss_ALM: 179.42284	 mu: 1.00000
  Train Epoch:  18 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.03458	Loss_cls_source: 0.28503	Loss_cls_target: 0.00817	Loss_local: 0.00001	Loss_ALM: 179.03194	 mu: 1.00000
  Train Epoch:  18 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.03537	Loss_cls_source: 0.27650	Loss_cls_target: 0.00854	Loss_local: 0.00001	Loss_ALM: 179.24405	 mu: 1.00000
  Train Epoch:  18 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03648	Loss_cls_source: 0.40630	Loss_cls_target: 0.00731	Loss_local: 0.00002	Loss_ALM: 179.49103	 mu: 1.00000
  Train Epoch:  18 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03423	Loss_cls_source: 0.18411	Loss_cls_target: 0.00923	Loss_local: 0.00001	Loss_ALM: 179.08386	 mu: 1.00000
  Train Epoch:  18 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03677	Loss_cls_source: 0.26200	Loss_cls_target: 0.00758	Loss_local: 0.00001	Loss_ALM: 179.63406	 mu: 1.00000
  Train Epoch:  18 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.03460	Loss_cls_source: 0.19188	Loss_cls_target: 0.00881	Loss_local: 0.00001	Loss_ALM: 179.18309	 mu: 1.00000
  Train Epoch:  18 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.03728	Loss_cls_source: 0.52464	Loss_cls_target: 0.00894	Loss_local: 0.00002	Loss_ALM: 179.83994	 mu: 1.00000
  Train Epoch:  18 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.03597	Loss_cls_source: 0.47398	Loss_cls_target: 0.00902	Loss_local: 0.00002	Loss_ALM: 179.53877	 mu: 1.00000
  Train Epoch:  18 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.03899	Loss_cls_source: 0.49042	Loss_cls_target: 0.00911	Loss_local: 0.00002	Loss_ALM: 180.25899	 mu: 1.00000
  Train Epoch:  18 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.03845	Loss_cls_source: 0.60764	Loss_cls_target: 0.00789	Loss_local: 0.00002	Loss_ALM: 179.94014	 mu: 1.00000
  Train Epoch:  18 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.03523	Loss_cls_source: 0.29994	Loss_cls_target: 0.00817	Loss_local: 0.00001	Loss_ALM: 179.20079	 mu: 1.00000
  Train Epoch:  18 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.03413	Loss_cls_source: 0.17889	Loss_cls_target: 0.00815	Loss_local: 0.00001	Loss_ALM: 178.80655	 mu: 1.00000
  Train Epoch:  18 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.03426	Loss_cls_source: 0.21146	Loss_cls_target: 0.00817	Loss_local: 0.00001	Loss_ALM: 179.07680	 mu: 1.00000
  Train Epoch:  18 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.03347	Loss_cls_source: 0.22770	Loss_cls_target: 0.00778	Loss_local: 0.00001	Loss_ALM: 178.95093	 mu: 1.00000
  Train Epoch:  19 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.03425	Loss_cls_source: 0.33418	Loss_cls_target: 0.00778	Loss_local: 0.00001	Loss_ALM: 179.13701	 mu: 1.00000
  Train Epoch:  19 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.03378	Loss_cls_source: 0.20254	Loss_cls_target: 0.00752	Loss_local: 0.00001	Loss_ALM: 178.94995	 mu: 1.00000
  Train Epoch:  19 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.03470	Loss_cls_source: 0.37924	Loss_cls_target: 0.00855	Loss_local: 0.00002	Loss_ALM: 179.11707	 mu: 1.00000
  Train Epoch:  19 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.03447	Loss_cls_source: 0.29077	Loss_cls_target: 0.00834	Loss_local: 0.00001	Loss_ALM: 179.23517	 mu: 1.00000
  Train Epoch:  19 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.03330	Loss_cls_source: 0.13480	Loss_cls_target: 0.00709	Loss_local: 0.00001	Loss_ALM: 178.77284	 mu: 1.00000
  Train Epoch:  19 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.03416	Loss_cls_source: 0.25400	Loss_cls_target: 0.00835	Loss_local: 0.00001	Loss_ALM: 179.32965	 mu: 1.00000
  Train Epoch:  19 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.03452	Loss_cls_source: 0.48573	Loss_cls_target: 0.00937	Loss_local: 0.00002	Loss_ALM: 179.35568	 mu: 1.00000
  Train Epoch:  19 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.03284	Loss_cls_source: 0.18980	Loss_cls_target: 0.00713	Loss_local: 0.00001	Loss_ALM: 178.83876	 mu: 1.00000
  Train Epoch:  19 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.03369	Loss_cls_source: 0.34563	Loss_cls_target: 0.01046	Loss_local: 0.00002	Loss_ALM: 179.21948	 mu: 1.00000
  Train Epoch:  19 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.03435	Loss_cls_source: 0.24915	Loss_cls_target: 0.00901	Loss_local: 0.00001	Loss_ALM: 179.45190	 mu: 1.00000
  Train Epoch:  19 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.03292	Loss_cls_source: 0.30415	Loss_cls_target: 0.00935	Loss_local: 0.00002	Loss_ALM: 179.06407	 mu: 1.00000
  Train Epoch:  19 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.03247	Loss_cls_source: 0.18592	Loss_cls_target: 0.00867	Loss_local: 0.00001	Loss_ALM: 178.85629	 mu: 1.00000
  Train Epoch:  19 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03291	Loss_cls_source: 0.30141	Loss_cls_target: 0.00886	Loss_local: 0.00001	Loss_ALM: 179.07904	 mu: 1.00000
  Train Epoch:  19 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03356	Loss_cls_source: 0.31014	Loss_cls_target: 0.00827	Loss_local: 0.00001	Loss_ALM: 179.35768	 mu: 1.00000
  Train Epoch:  19 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03487	Loss_cls_source: 0.40169	Loss_cls_target: 0.00759	Loss_local: 0.00002	Loss_ALM: 179.54485	 mu: 1.00000
  Train Epoch:  19 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.03190	Loss_cls_source: 0.15689	Loss_cls_target: 0.00828	Loss_local: 0.00001	Loss_ALM: 178.68086	 mu: 1.00000
  Train Epoch:  19 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.03416	Loss_cls_source: 0.37339	Loss_cls_target: 0.00833	Loss_local: 0.00002	Loss_ALM: 179.38651	 mu: 1.00000
  Train Epoch:  19 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.03404	Loss_cls_source: 0.35668	Loss_cls_target: 0.00898	Loss_local: 0.00002	Loss_ALM: 179.55095	 mu: 1.00000
  Train Epoch:  19 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.03355	Loss_cls_source: 0.29977	Loss_cls_target: 0.00710	Loss_local: 0.00001	Loss_ALM: 179.18956	 mu: 1.00000
  Train Epoch:  19 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.03375	Loss_cls_source: 0.27303	Loss_cls_target: 0.00818	Loss_local: 0.00001	Loss_ALM: 179.34003	 mu: 1.00000
  Train Epoch:  19 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.03373	Loss_cls_source: 0.32320	Loss_cls_target: 0.00884	Loss_local: 0.00002	Loss_ALM: 179.38538	 mu: 1.00000
  Train Epoch:  19 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.03318	Loss_cls_source: 0.24199	Loss_cls_target: 0.00887	Loss_local: 0.00001	Loss_ALM: 179.24573	 mu: 1.00000
  Train Epoch:  19 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.03216	Loss_cls_source: 0.25389	Loss_cls_target: 0.00873	Loss_local: 0.00001	Loss_ALM: 178.95044	 mu: 1.00000
  Train Epoch:  19 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.03394	Loss_cls_source: 0.43134	Loss_cls_target: 0.00742	Loss_local: 0.00002	Loss_ALM: 179.35756	 mu: 1.00000
  Train Epoch:  20 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.03316	Loss_cls_source: 0.24852	Loss_cls_target: 0.00645	Loss_local: 0.00001	Loss_ALM: 178.95535	 mu: 1.00000
  Train Epoch:  20 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.03305	Loss_cls_source: 0.21617	Loss_cls_target: 0.00735	Loss_local: 0.00001	Loss_ALM: 178.98744	 mu: 1.00000
  Train Epoch:  20 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.03259	Loss_cls_source: 0.17792	Loss_cls_target: 0.00690	Loss_local: 0.00001	Loss_ALM: 178.89316	 mu: 1.00000
  Train Epoch:  20 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.03264	Loss_cls_source: 0.23981	Loss_cls_target: 0.00965	Loss_local: 0.00001	Loss_ALM: 179.06451	 mu: 1.00000
  Train Epoch:  20 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.03297	Loss_cls_source: 0.30628	Loss_cls_target: 0.00768	Loss_local: 0.00001	Loss_ALM: 179.19003	 mu: 1.00000
  Train Epoch:  20 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.03375	Loss_cls_source: 0.39762	Loss_cls_target: 0.00715	Loss_local: 0.00002	Loss_ALM: 179.37172	 mu: 1.00000
  Train Epoch:  20 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.03243	Loss_cls_source: 0.35371	Loss_cls_target: 0.00793	Loss_local: 0.00001	Loss_ALM: 178.90729	 mu: 1.00000
  Train Epoch:  20 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.03236	Loss_cls_source: 0.18353	Loss_cls_target: 0.00794	Loss_local: 0.00001	Loss_ALM: 178.87781	 mu: 1.00000
  Train Epoch:  20 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.03299	Loss_cls_source: 0.25099	Loss_cls_target: 0.00885	Loss_local: 0.00001	Loss_ALM: 179.19742	 mu: 1.00000
  Train Epoch:  20 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.03481	Loss_cls_source: 0.38273	Loss_cls_target: 0.00671	Loss_local: 0.00002	Loss_ALM: 179.38449	 mu: 1.00000
  Train Epoch:  20 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.03176	Loss_cls_source: 0.20747	Loss_cls_target: 0.00866	Loss_local: 0.00001	Loss_ALM: 178.93863	 mu: 1.00000
  Train Epoch:  20 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.03298	Loss_cls_source: 0.38678	Loss_cls_target: 0.00777	Loss_local: 0.00002	Loss_ALM: 179.24265	 mu: 1.00000
  Train Epoch:  20 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03359	Loss_cls_source: 0.27147	Loss_cls_target: 0.00734	Loss_local: 0.00001	Loss_ALM: 179.40924	 mu: 1.00000
  Train Epoch:  20 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03478	Loss_cls_source: 0.50462	Loss_cls_target: 0.00808	Loss_local: 0.00002	Loss_ALM: 179.74796	 mu: 1.00000
  Train Epoch:  20 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03355	Loss_cls_source: 0.28328	Loss_cls_target: 0.00753	Loss_local: 0.00001	Loss_ALM: 179.23911	 mu: 1.00000
  Train Epoch:  20 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.03256	Loss_cls_source: 0.27348	Loss_cls_target: 0.00719	Loss_local: 0.00001	Loss_ALM: 178.94908	 mu: 1.00000
  Train Epoch:  20 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.03318	Loss_cls_source: 0.31293	Loss_cls_target: 0.01005	Loss_local: 0.00002	Loss_ALM: 179.45580	 mu: 1.00000
  Train Epoch:  20 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.03275	Loss_cls_source: 0.22475	Loss_cls_target: 0.00729	Loss_local: 0.00001	Loss_ALM: 178.98334	 mu: 1.00000
  Train Epoch:  20 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.03246	Loss_cls_source: 0.22632	Loss_cls_target: 0.00670	Loss_local: 0.00001	Loss_ALM: 178.81227	 mu: 1.00000
  Train Epoch:  20 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.03386	Loss_cls_source: 0.39835	Loss_cls_target: 0.00787	Loss_local: 0.00002	Loss_ALM: 179.28288	 mu: 1.00000
  Train Epoch:  20 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.03184	Loss_cls_source: 0.11535	Loss_cls_target: 0.00730	Loss_local: 0.00001	Loss_ALM: 178.75882	 mu: 1.00000
  Train Epoch:  20 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.03294	Loss_cls_source: 0.41006	Loss_cls_target: 0.00860	Loss_local: 0.00002	Loss_ALM: 179.12442	 mu: 1.00000
  Train Epoch:  20 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.03312	Loss_cls_source: 0.30431	Loss_cls_target: 0.00744	Loss_local: 0.00001	Loss_ALM: 179.02185	 mu: 1.00000
  Train Epoch:  20 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.03199	Loss_cls_source: 0.34124	Loss_cls_target: 0.00853	Loss_local: 0.00002	Loss_ALM: 178.93436	 mu: 1.00000
  Train Epoch:  21 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.03230	Loss_cls_source: 0.23494	Loss_cls_target: 0.00646	Loss_local: 0.00001	Loss_ALM: 178.80190	 mu: 1.00000
  Train Epoch:  21 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.03262	Loss_cls_source: 0.31014	Loss_cls_target: 0.00702	Loss_local: 0.00001	Loss_ALM: 178.90900	 mu: 1.00000
  Train Epoch:  21 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.03141	Loss_cls_source: 0.11610	Loss_cls_target: 0.00671	Loss_local: 0.00001	Loss_ALM: 178.64891	 mu: 1.00000
  Train Epoch:  21 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.03242	Loss_cls_source: 0.36003	Loss_cls_target: 0.00763	Loss_local: 0.00001	Loss_ALM: 179.07858	 mu: 1.00000
  Train Epoch:  21 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.03249	Loss_cls_source: 0.37135	Loss_cls_target: 0.00681	Loss_local: 0.00002	Loss_ALM: 178.98770	 mu: 1.00000
  Train Epoch:  21 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.03138	Loss_cls_source: 0.19397	Loss_cls_target: 0.00653	Loss_local: 0.00001	Loss_ALM: 178.83749	 mu: 1.00000
  Train Epoch:  21 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.03156	Loss_cls_source: 0.28454	Loss_cls_target: 0.00896	Loss_local: 0.00001	Loss_ALM: 178.94998	 mu: 1.00000
  Train Epoch:  21 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.03183	Loss_cls_source: 0.18733	Loss_cls_target: 0.00803	Loss_local: 0.00001	Loss_ALM: 179.05113	 mu: 1.00000
  Train Epoch:  21 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.03132	Loss_cls_source: 0.23334	Loss_cls_target: 0.00772	Loss_local: 0.00001	Loss_ALM: 178.90358	 mu: 1.00000
  Train Epoch:  21 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.03138	Loss_cls_source: 0.29951	Loss_cls_target: 0.00972	Loss_local: 0.00001	Loss_ALM: 179.08026	 mu: 1.00000
  Train Epoch:  21 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.03226	Loss_cls_source: 0.34633	Loss_cls_target: 0.00906	Loss_local: 0.00001	Loss_ALM: 179.26962	 mu: 1.00000
  Train Epoch:  21 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.03261	Loss_cls_source: 0.35475	Loss_cls_target: 0.00828	Loss_local: 0.00002	Loss_ALM: 179.53558	 mu: 1.00000
  Train Epoch:  21 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03125	Loss_cls_source: 0.13271	Loss_cls_target: 0.00822	Loss_local: 0.00001	Loss_ALM: 178.95654	 mu: 1.00000
  Train Epoch:  21 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03214	Loss_cls_source: 0.37886	Loss_cls_target: 0.00779	Loss_local: 0.00002	Loss_ALM: 179.22215	 mu: 1.00000
  Train Epoch:  21 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03531	Loss_cls_source: 0.42291	Loss_cls_target: 0.00841	Loss_local: 0.00002	Loss_ALM: 180.07037	 mu: 1.00000
  Train Epoch:  21 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.03260	Loss_cls_source: 0.30173	Loss_cls_target: 0.00735	Loss_local: 0.00001	Loss_ALM: 179.30626	 mu: 1.00000
  Train Epoch:  21 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.03114	Loss_cls_source: 0.22090	Loss_cls_target: 0.00760	Loss_local: 0.00001	Loss_ALM: 178.89389	 mu: 1.00000
  Train Epoch:  21 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.03096	Loss_cls_source: 0.20079	Loss_cls_target: 0.00705	Loss_local: 0.00001	Loss_ALM: 178.77798	 mu: 1.00000
  Train Epoch:  21 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.03380	Loss_cls_source: 0.48040	Loss_cls_target: 0.00734	Loss_local: 0.00002	Loss_ALM: 179.62558	 mu: 1.00000
  Train Epoch:  21 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.03431	Loss_cls_source: 0.52600	Loss_cls_target: 0.00790	Loss_local: 0.00002	Loss_ALM: 179.78064	 mu: 1.00000
  Train Epoch:  21 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.03190	Loss_cls_source: 0.24730	Loss_cls_target: 0.00762	Loss_local: 0.00001	Loss_ALM: 179.03688	 mu: 1.00000
  Train Epoch:  21 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.03290	Loss_cls_source: 0.24604	Loss_cls_target: 0.00815	Loss_local: 0.00001	Loss_ALM: 179.24266	 mu: 1.00000
  Train Epoch:  21 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.03153	Loss_cls_source: 0.29418	Loss_cls_target: 0.00749	Loss_local: 0.00001	Loss_ALM: 178.94751	 mu: 1.00000
  Train Epoch:  21 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.03123	Loss_cls_source: 0.18197	Loss_cls_target: 0.00775	Loss_local: 0.00001	Loss_ALM: 178.83401	 mu: 1.00000
  Train Epoch:  22 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.03205	Loss_cls_source: 0.28173	Loss_cls_target: 0.00744	Loss_local: 0.00001	Loss_ALM: 179.01009	 mu: 1.00000
  Train Epoch:  22 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.03213	Loss_cls_source: 0.34846	Loss_cls_target: 0.00792	Loss_local: 0.00001	Loss_ALM: 179.14757	 mu: 1.00000
  Train Epoch:  22 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.03198	Loss_cls_source: 0.38211	Loss_cls_target: 0.00780	Loss_local: 0.00002	Loss_ALM: 179.10289	 mu: 1.00000
  Train Epoch:  22 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.03053	Loss_cls_source: 0.10761	Loss_cls_target: 0.00713	Loss_local: 0.00001	Loss_ALM: 178.68553	 mu: 1.00000
  Train Epoch:  22 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.03237	Loss_cls_source: 0.43434	Loss_cls_target: 0.00837	Loss_local: 0.00002	Loss_ALM: 179.23146	 mu: 1.00000
  Train Epoch:  22 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.03229	Loss_cls_source: 0.33153	Loss_cls_target: 0.00787	Loss_local: 0.00001	Loss_ALM: 179.15224	 mu: 1.00000
  Train Epoch:  22 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.03098	Loss_cls_source: 0.25122	Loss_cls_target: 0.00771	Loss_local: 0.00001	Loss_ALM: 178.91037	 mu: 1.00000
  Train Epoch:  22 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.03148	Loss_cls_source: 0.37605	Loss_cls_target: 0.00710	Loss_local: 0.00002	Loss_ALM: 179.04291	 mu: 1.00000
  Train Epoch:  22 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.03003	Loss_cls_source: 0.12526	Loss_cls_target: 0.00657	Loss_local: 0.00001	Loss_ALM: 178.56683	 mu: 1.00000
  Train Epoch:  22 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.03255	Loss_cls_source: 0.50831	Loss_cls_target: 0.00712	Loss_local: 0.00002	Loss_ALM: 179.35486	 mu: 1.00000
  Train Epoch:  22 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.03090	Loss_cls_source: 0.24223	Loss_cls_target: 0.00798	Loss_local: 0.00001	Loss_ALM: 178.87241	 mu: 1.00000
  Train Epoch:  22 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.03178	Loss_cls_source: 0.26054	Loss_cls_target: 0.00722	Loss_local: 0.00001	Loss_ALM: 179.15063	 mu: 1.00000
  Train Epoch:  22 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.03050	Loss_cls_source: 0.13781	Loss_cls_target: 0.00663	Loss_local: 0.00001	Loss_ALM: 178.72159	 mu: 1.00000
  Train Epoch:  22 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.03170	Loss_cls_source: 0.15673	Loss_cls_target: 0.00730	Loss_local: 0.00001	Loss_ALM: 178.92741	 mu: 1.00000
  Train Epoch:  22 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.03139	Loss_cls_source: 0.39713	Loss_cls_target: 0.01015	Loss_local: 0.00002	Loss_ALM: 179.30746	 mu: 1.00000
